AffiliationID,ProviderID,ProviderAffliated,ProviderAffiliationName,ProviderAffiliationType,ProviderAffiliationStartDate,ProviderAffiliationEndDate
093c7e0a-c543-48fe-a99d-9dfefe8a7ef5,41a58939-8bf9-454f-9a5f-b5c1f51c2ee8,Yes,Hackensack Medical Affiliates,Hospital,2016-03-24,2020-03-19
da29414f-9b0c-4fa8-ab93-9477379e041a,b25eaee4-79c7-4d47-bb9f-60ff871e011d,Yes,Saint Mary's Medical Center,Hospital,2016-01-15,2023-12-10
f44fd092-d714-43b5-9af2-0d8796430177,314ef6d1-d4c2-4c36-b7c5-f966228e6112,Yes,Saint Mary's Medical Center,Medical Group,2018-08-27,2020-08-13
fd6b2ebe-f754-4195-a8d9-bdfd5779e78f,3a241e92-7711-47b4-aae7-81c2498579fe,Yes,RWJBarnabas Health,Health System,2016-01-16,2017-05-05
76b95f09-7e43-4b76-bdcf-be3512a35607,255fecc4-861a-4bbb-b58a-3cd800e5465a,Yes,Princeton Health Group,Clinic,2022-10-21,2025-07-03
376e533b-95a0-40b7-a61c-985d323cf800,024de012-5bdc-41eb-9f76-7e1f8f6a9e11,Yes,Princeton Health Group,Health System,2024-02-01,2025-07-03
799be9de-05b8-48fc-81a8-ec503668aec6,1da430e4-3439-4086-b42e-ccf7aecfc2ff,Yes,Hackensack Medical Affiliates,Medical Group,2018-03-08,2022-09-05
cb3ad3b5-d8a1-462c-b081-0a736f015c57,e7e98c3f-f7ed-47d4-9725-712834bbe680,Yes,Jersey Shore Hospital,Clinic,2015-10-04,2020-01-10
f98927a3-5092-40fa-aed3-cd6b06d2c92c,a40224d4-13dc-460b-8cf0-7a2059b00b7f,Yes,Princeton Health Group,Hospital,2017-02-17,2018-03-24
e9539c06-b47d-4bb3-83ac-31a3c5bbc47e,44ef2896-bae1-4af2-8149-d41e9682d9be,Yes,Trinitas Regional Medical Center,Medical Group,2022-09-24,2025-07-03
6a8ddf99-7562-437f-8655-d43a9cf61679,50391084-3187-4279-ace3-4670147d5835,Yes,Hackensack Medical Affiliates,Hospital,2021-05-29,2024-09-01
37a6c222-835e-483f-b65f-cdeacc8a0a74,4ad328be-84db-4aba-ad61-787844e4b300,No,,,,
b1cb7e1d-6e5e-40d5-8692-448026764774,bbb1c182-6cd7-45eb-8d60-25a8bcc7bc22,No,,,,
1d6443b9-e101-4549-9d15-31c899cbee1a,3c215243-51b3-4eb3-babe-7daa4d36692f,Yes,Hackensack Medical Affiliates,Clinic,2020-04-14,2025-07-03
fd1f95e4-884f-467d-9f3a-db395df7467f,9224ea7a-521a-46da-ab91-860adf5daf88,No,,,,
68073ad3-a27d-4ab3-b6cd-3e29d3d6457a,af7477c0-8090-4890-b412-5d518c414c2a,Yes,Hackensack Medical Affiliates,Health System,2021-01-22,2023-08-02
19633bed-94cc-45b0-971f-6713ff8eb68f,768dcaf7-7b88-4a1d-aaf5-8b0d19b7c44a,Yes,Trinitas Regional Medical Center,Clinic,2019-03-28,2022-08-26
5111f657-6ef9-401f-94df-3913f0854eb4,d3984811-85a3-4431-9918-d07eecdfa379,Yes,Newark General Hospital,Clinic,2024-06-26,2025-07-03
eefae1fd-2bec-440c-add4-5e7a8a748b29,523b9307-9bb9-47dd-944e-fcb498a1be20,Yes,Trinitas Regional Medical Center,Clinic,2019-01-10,2022-03-02
1010de74-946b-4108-b219-e7c31bbee2e1,669aff58-8328-4441-afcf-a257c68c331f,No,,,,
a5921311-bbb3-4f47-b62c-d7383c725a6a,69b9540e-b8c2-4f28-91dd-63c1df88cb49,Yes,Jersey Shore Hospital,Clinic,2021-02-25,2025-07-03
e392359a-f354-4ab8-8315-f5d7064501d7,2312bdd3-fd66-43ab-89fc-3a7a3ad6827a,Yes,Jersey Shore Hospital,Medical Group,2016-07-11,2020-09-08
e208a1ba-08b0-450b-b451-e908da28c07b,fc9603c2-99c8-48a2-9168-04ed18c4f961,Yes,Princeton Health Group,Clinic,2017-09-12,2024-07-20
403b4902-2ec1-4300-ba19-d84b82e565ad,fba05944-a4db-41e9-bf3a-807d3a281629,Yes,Trinitas Regional Medical Center,Medical Group,2021-08-15,2025-07-03
06ba6f08-53d4-40f6-8347-57a0677ef3d6,31688546-7baf-456c-9be5-27e7f21711d8,Yes,Atlantic Health System,Hospital,2024-04-10,2025-07-03
f456e479-7d76-4047-802c-8a08bffc29e3,a973a091-45e3-45ae-bb31-66ea1ff8415b,No,,,,
b89adfd2-54aa-4bdb-a48c-03d69e22c983,d8b3eabc-2fc7-4d9a-9c92-c73d80904845,Yes,Hackensack Medical Affiliates,Medical Group,2020-04-07,2025-07-03
6b01296b-59ca-4f61-8262-9134d8f0ae8f,50fd52bc-ad2e-4990-8144-e88bd59f7645,Yes,Newark General Hospital,Health System,2019-07-15,2025-07-03
fb01af10-6cab-4d2a-9bcc-1ba494df25f2,53253f85-e355-4695-b4f5-3a536cbff58d,No,,,,
9936a8f7-e163-4af5-a69b-85bd6a8296fd,a128b654-7a2c-4d56-8e25-e0cd2cb4b214,Yes,Atlantic Health System,Hospital,2022-08-27,2025-07-03
5dfc9ba3-e6ca-4760-b523-3fa7d4c97204,f32a86f9-36f4-417a-a0d6-99587aba9cf1,Yes,Hackensack Medical Affiliates,Hospital,2021-09-26,2025-04-26
f762cc6c-d132-4844-88a1-1dcaf90783e2,131b1d20-a799-46b5-a09c-bc7ab0230165,Yes,Jersey Shore Hospital,Hospital,2016-12-14,2025-04-03
e77a9f7a-f342-4cda-8be6-24a1afb04e9e,c45507ed-27ac-416c-96a6-e9c8011cf66f,Yes,Atlantic Health System,Health System,2020-09-14,2025-07-03
c60a733a-29cd-4da8-a248-c88b2d6ea217,3d3602a5-6a4c-4a9c-876b-331f50b5b4f0,Yes,Trinitas Regional Medical Center,Clinic,2020-10-02,2025-07-03
ae848736-38c0-4c40-9874-0522a61af8a9,b1fa1d97-5f3a-495e-bccb-c47a7760e21d,Yes,Hackensack Medical Affiliates,Hospital,2024-03-02,2025-04-30
df4c274c-aeff-40d4-a3ba-cedb396413fb,bf696881-6463-47f8-bb35-33ca27d9ab3b,Yes,RWJBarnabas Health,Medical Group,2019-03-14,2025-07-03
9d13742a-a197-4795-b590-7bfc79ddc5d1,09d0e77a-cbf6-4c16-9bc0-c7d2869bf755,No,,,,
fea31267-1fbc-41c0-8d04-25a8a9b1c114,b67a2ee9-1bf7-4685-b7ba-9ae7af71f1ff,Yes,Atlantic Health System,Clinic,2023-02-03,2025-07-03
de513adb-dce9-4fb7-b356-da13ac763c02,6d1ba9af-2e39-4615-bb2b-a59aa385f873,Yes,Saint Mary's Medical Center,Health System,2023-01-01,2025-07-03
a17bdfb7-dc40-4556-98de-499da8ce28ae,441bd3c5-6fe2-4e9a-b6cc-6d515c80cec4,Yes,Atlantic Health System,Medical Group,2016-04-04,2019-07-14
f250870f-074e-4cca-ba93-954c6a5328c2,af0e3018-3b46-4f5e-940a-0b3a937ef91b,Yes,Jersey Shore Hospital,Clinic,2023-08-30,2025-07-03
6096ca79-79eb-4af7-ac5a-e4b68973343c,0ea1628e-ba93-4f75-91e4-37313f4a1949,Yes,Atlantic Health System,Medical Group,2018-07-29,2019-09-20
50a519ab-d21c-4b36-b9ec-5bc85d72b041,252f025a-7725-4aa0-9e08-f75b164f37b8,Yes,Atlantic Health System,Clinic,2019-10-22,2024-11-24
068972b4-18bf-439a-80ae-a8c2d24f16b1,f39e3b12-adee-428a-88c7-07ba6991d53d,Yes,Princeton Health Group,Medical Group,2019-11-25,2025-07-03
f7a09f50-2ef0-4b15-bdd1-18b2d5ecb09f,fd1ecec6-166b-4b84-9c71-8a39bda28a8b,No,,,,
f04e765d-2d92-4d67-880d-bc0007d2f262,05630f34-3e11-474b-9e06-b982ee29be7f,Yes,RWJBarnabas Health,Clinic,2018-06-07,2021-08-08
d1b512a2-6dfc-4441-8666-3cb8a18043dd,731817a7-de46-4180-88c3-3a0afc43f4fc,Yes,Jersey Shore Hospital,Health System,2019-11-04,2023-07-21
186dca00-ab67-407f-b176-e0452319f555,7be48b76-3524-42b9-ab15-26c3aeb74680,Yes,RWJBarnabas Health,Medical Group,2023-08-20,2025-07-03
88e516a7-1866-4d11-aaca-a5ff1ce51276,ca7b6639-2538-43a1-a6e1-89aa628087fd,Yes,Atlantic Health System,Clinic,2017-02-27,2022-01-24
05949a52-37f5-4b5a-b765-12c4141a36ab,c6ccd07c-3334-421f-8748-5c258d7bad54,No,,,,
0c432d9d-c2e2-4932-bb3a-b1d2520173b1,8441586d-f879-44ba-9688-b8422a82fe9d,Yes,Princeton Health Group,Clinic,2017-01-24,2025-07-03
8c9a0fec-ed89-4fc2-af86-5778091df17e,863db240-3183-4c28-80f8-e1cc6624954d,Yes,Hackensack Medical Affiliates,Hospital,2023-01-18,2025-07-03
038f2986-c82a-4f28-a417-1d215d04570c,ab962e86-1e64-4a82-880c-50f17611448a,Yes,Atlantic Health System,Medical Group,2017-04-20,2020-03-29
5e3ae23a-f6ae-47a7-a78a-1c106cf2e417,92613ca3-4916-46df-8fd7-454fcbb55a50,Yes,Hackensack Medical Affiliates,Clinic,2019-10-04,2024-04-09
f884b4df-0efd-4309-ab9f-a234d047362a,0edcb550-750d-47ec-9d75-72a0d6007850,Yes,Newark General Hospital,Health System,2016-02-03,2018-02-16
f7efc772-4f73-44a6-9ab5-ebf25ae6c8f0,ec3ee75a-e517-4cd5-b0cf-98e0e2868f53,Yes,Hackensack Medical Affiliates,Medical Group,2018-12-09,2025-07-03
900f5c01-758f-495c-9f87-2d552b452aa6,a56f5bfd-8c3f-4d05-b72f-5b0934962719,Yes,Princeton Health Group,Hospital,2022-12-13,2025-05-20
8d365209-bd3c-4bb8-854b-edb387fb3e77,02370f1f-4291-4fa1-9ce6-0ed5dbce9c7f,Yes,RWJBarnabas Health,Medical Group,2018-04-16,2025-07-03
767b1169-6b44-40c3-be2f-0e52defa08aa,49d98d70-2b89-43bd-aecc-e134b389e083,Yes,Hackensack Medical Affiliates,Clinic,2020-07-17,2025-07-03
73904a72-3625-49c0-a3a5-4153ceef3cf6,327fdd13-e543-40ca-8804-6007d308af04,Yes,RWJBarnabas Health,Clinic,2019-05-22,2021-11-27
64ecc43a-2bde-4b0f-a55e-8f87dee472a9,87b8e359-64c0-4d35-92c7-f2fc6b18cb17,Yes,Trinitas Regional Medical Center,Medical Group,2018-05-13,2021-03-29
cf8cca02-44a8-4b2e-b842-230acb102791,9e344a7f-47bd-4423-b1d9-f4dd5f9ed347,Yes,Hackensack Medical Affiliates,Clinic,2021-07-13,2024-09-05
93c79d23-9776-40ca-b926-5238418424b5,fc1ea93b-393c-4e46-b5c9-2e05256021a1,Yes,RWJBarnabas Health,Medical Group,2019-03-12,2021-12-31
9baa344d-fbe1-4e63-9464-14b71981817a,1ab97c39-d806-4103-a71d-9cb0a59061ac,Yes,Hackensack Medical Affiliates,Clinic,2021-01-29,2024-10-30
ad5ff755-59a3-4748-8ada-061c2eea7ada,8262836d-cc7e-4ede-b669-eb1243d31648,Yes,RWJBarnabas Health,Health System,2018-03-31,2024-12-17
0612d5f4-0038-4aa5-8f84-99363b20cd30,e47a8c32-c230-44d8-870e-3d34d094a194,Yes,Jersey Shore Hospital,Health System,2022-07-10,2023-07-28
343d31d5-0dac-42c5-a57f-f7e65133a80b,4b06d2eb-c52a-4277-b342-937d1c8fe6db,No,,,,
352f7bba-da54-46ff-971c-f554ab3501af,12100937-8e8c-4751-975b-abc178f753ed,Yes,Atlantic Health System,Medical Group,2020-03-11,2023-12-22
6eaed7c6-0f63-4128-9ce3-81db79b87a70,b7fb1d2a-5ab2-476b-a4a4-ab1bf5ce29ea,Yes,Hackensack Medical Affiliates,Clinic,2017-02-11,2018-08-03
959bb1f9-6ee2-43f5-bc11-ccb018a1ebba,340e41da-d6d9-42c4-abbc-5f577782e0da,Yes,Newark General Hospital,Medical Group,2018-02-02,2024-11-25
af7b2a65-17dd-4eb0-bf1d-8f758cf99b06,6747964e-dcb4-4d2b-8ffc-5f7fc1f4f112,Yes,Newark General Hospital,Medical Group,2016-06-10,2018-07-19
55464830-096f-42ba-890c-25046c704cce,586d778b-b1ba-4e93-a1d7-117923872701,Yes,Jersey Shore Hospital,Hospital,2022-02-12,2025-07-03
5776688a-3d72-4cbe-a4f9-fef1a86a3735,59b1fdfc-96c2-49ae-b5de-6d4b83bd7ef8,Yes,Trinitas Regional Medical Center,Medical Group,2015-08-19,2018-01-17
ef2da05f-8ac0-47cd-8b48-906754629b19,f334b1f5-7f2d-44cd-af62-77f39f01de9d,Yes,Trinitas Regional Medical Center,Medical Group,2023-07-21,2025-07-03
e9e9015a-c89b-4c7b-9744-57846f40f6c0,5d3f9ba6-96b3-457b-9a62-de1da0d56a00,Yes,Trinitas Regional Medical Center,Clinic,2020-03-07,2025-06-29
9be85d98-40bc-451b-ba4b-5f7b03df8714,14c62fac-8f3c-4dca-b3a9-1c86fb5b8723,No,,,,
0fb01c84-e808-4ea0-ae4d-a6c8647725e5,a38486c1-649d-4633-bb5c-baab0c00f8a5,Yes,Princeton Health Group,Hospital,2019-07-08,2025-07-03
5fe41355-b679-4ee9-99ab-184f2502a6b4,99a57cff-d8d8-4f1a-a6a5-3e474d899b0f,Yes,Atlantic Health System,Hospital,2021-04-30,2023-01-23
dcc5118e-8c79-47e6-9f3f-cfd2bd8f506a,b061f656-3a9a-4093-90fe-26336482edaa,No,,,,
f1ef86cc-826f-4a9b-b422-e5d64fdd09f5,e4f72e6c-7b4c-4079-a5e3-f99f87f1a490,Yes,Saint Mary's Medical Center,Health System,2024-05-18,2025-07-03
01af0dbe-327f-4a71-ae0f-b8fef7440d0b,886362be-d0bd-4751-a922-6ed7aa5dfc81,Yes,Trinitas Regional Medical Center,Medical Group,2019-07-22,2021-01-05
b1cbfd06-6d7a-4bc8-a7c3-690f3d668593,0232d558-4ed1-4f37-8e34-08dcc0ff2a7d,Yes,Atlantic Health System,Hospital,2018-08-03,2024-10-10
8faa8e26-522d-4e34-aa6f-95e315e35936,8367115e-1624-4012-9b8c-5a18ec2f0dd6,Yes,Newark General Hospital,Hospital,2019-04-18,2025-07-03
edcfc3e6-1de5-42b0-822b-d7e5c49c8fdc,4184b081-fdcc-407d-aa4b-468dbcd722a5,Yes,Trinitas Regional Medical Center,Clinic,2020-12-24,2024-02-01
b8ac0717-d519-4b16-8721-b8abbe9269d7,23105e64-2a39-4d47-8053-c7915341ecd9,Yes,Atlantic Health System,Hospital,2019-08-09,2025-07-03
8a02ec7c-8b27-4372-b9a3-af9685e0c6b8,4ce87a47-335c-4a81-97e1-69577cb901d0,Yes,Hackensack Medical Affiliates,Medical Group,2017-09-24,2025-07-03
610e6962-20cf-43e8-911c-f2a824ae2670,aa9fe663-76ed-41cf-9bfb-103e2aef4aec,No,,,,
57244424-a652-465a-a8e7-dd173c8b2997,66f4d2b6-6ce4-4c01-bb18-416b7b1f8a0c,Yes,Jersey Shore Hospital,Clinic,2023-11-06,2025-07-03
df481e16-bf66-4721-b7ea-ef5b231368be,b2a53ebe-790d-484c-b493-1886e8a5f060,Yes,RWJBarnabas Health,Hospital,2019-05-03,2024-06-24
4aaa33da-9292-4540-8066-c530a7ff8c67,ef7f3e84-4ce7-40ba-b1d4-708783e76c62,Yes,Jersey Shore Hospital,Health System,2016-06-20,2018-03-08
e714bea3-5a9d-4b5a-95ea-f1318a426b3b,1d4130c4-b637-44da-b526-b20bb6a0f8de,Yes,Saint Mary's Medical Center,Medical Group,2019-12-28,2025-07-03
3f1e9749-02eb-4501-ab84-2451a5ae7a13,c72c442d-7f0a-499a-9bfd-c4993efa6329,Yes,Jersey Shore Hospital,Hospital,2019-10-11,2025-07-03
1e5cc3f7-2886-49cc-8d9e-31a15503f396,0cc19daa-5716-437d-88cb-22ca86d33617,Yes,Trinitas Regional Medical Center,Medical Group,2015-08-20,2018-03-19
f147b16e-4184-4d01-b66c-3b9b8a69677f,461cbf2e-6151-4b45-903e-8c643e804581,Yes,Hackensack Medical Affiliates,Hospital,2016-03-28,2023-04-28
3cd4cc0e-e25d-47d9-bb72-2ff0e2685639,a1bfd6ef-62b3-45b4-9fd0-be076b8b2963,Yes,Trinitas Regional Medical Center,Clinic,2019-09-01,2021-02-23
874a87ba-ca27-4f50-8acf-7eb9b7b97096,66344553-18bf-40e3-8d26-cf6298db4f46,Yes,Princeton Health Group,Medical Group,2021-11-25,2025-07-03
5d5529b9-348b-4a11-89e3-3528ecdee5ce,b6fb64bf-6782-48b7-9011-d8d4248c16b5,Yes,Trinitas Regional Medical Center,Hospital,2016-06-29,2017-10-10
29907703-a2fc-48b8-bde7-8f99fd26b2f4,73b0d210-5370-41dd-bcb4-1da6749ce789,Yes,Princeton Health Group,Hospital,2020-03-25,2022-12-17
cec62c2c-66ae-41b1-8f12-2127767748fe,c4aba353-7516-4f3a-8365-8861d3e7d9e5,Yes,Saint Mary's Medical Center,Medical Group,2024-02-23,2025-07-03
e7c32103-ecc0-4cef-bac6-149f536a8838,369c29b3-719b-43a1-9b5e-d9165682f318,Yes,Atlantic Health System,Hospital,2021-03-31,2025-07-03
d65ed57e-156a-4c27-9b9c-ebe3041be595,6ee60a72-19f7-42b1-86a9-c7f4c7e6d98c,No,,,,
01e9be1c-ae74-4f44-96e8-8e786001f184,063f7a96-cd7c-4267-b9e5-ee24a5c57b45,Yes,Jersey Shore Hospital,Clinic,2018-04-12,2025-07-03
365c84b5-1345-4388-b464-a539328f64f6,ac1ad0cd-eb43-4cee-8046-1903e28f0077,Yes,Saint Mary's Medical Center,Health System,2023-06-03,2025-07-03
3f6e2595-6b5d-4bda-a1de-e01515acd8f5,76cff0f8-e086-4136-a9b8-fcd273309027,Yes,Princeton Health Group,Health System,2022-01-04,2025-07-03
ab629005-bc19-40b5-9f37-d718989bb4fa,6746cd9c-491e-4cc8-8a3e-43d4473b48ee,Yes,Princeton Health Group,Medical Group,2018-02-17,2025-07-03
fdd15ecb-e919-4738-882f-be5652c953bb,3b56f6c9-8dff-4afb-9938-6ce2e2e28744,Yes,Newark General Hospital,Health System,2018-03-07,2019-08-15
097d8da9-7fe3-40d7-b3e3-f5cde2c8e583,e0efea3b-67a7-400e-8bd8-731b6dce5f69,Yes,RWJBarnabas Health,Hospital,2024-01-31,2025-07-03
0bfdc109-228c-4f8b-99e7-f50102bb2f97,68e2ffb3-d1c1-4735-8910-f3694fffdf6a,Yes,Princeton Health Group,Health System,2020-12-23,2025-07-03
704d8a1e-c5c8-4fb5-942d-c28f8ff2aa53,bf844764-7ca6-4a9e-b760-770fd1eaf924,Yes,Saint Mary's Medical Center,Medical Group,2022-07-06,2025-07-03
b4f18aa2-ef64-41ed-8d36-d5081ca0a8d2,39180a44-f846-4ed6-9083-e2b50dfb03fe,Yes,RWJBarnabas Health,Health System,2015-12-02,2018-08-14
b2b0abd6-c418-4db8-a15e-c590f1bc236b,c4798bf6-ecfa-46b3-a663-5f65ae266c52,Yes,Saint Mary's Medical Center,Hospital,2020-10-20,2025-07-03
86cfddc9-012d-4ff7-96e7-4abbd7c36e69,a6b2a413-5fba-4993-8e5a-2f8ac876ee48,Yes,Hackensack Medical Affiliates,Health System,2017-02-13,2022-12-31
934c0da0-884d-4641-9d38-e8bfff90e358,15b83254-45ad-4de3-8083-018ae287aeba,Yes,Princeton Health Group,Clinic,2021-10-23,2025-07-03
4994d925-3170-4b08-8407-3d8bff091a59,83a01a8a-2a11-4270-890f-fe59bc5dabb5,Yes,Jersey Shore Hospital,Health System,2019-07-27,2025-07-03
bf3a12ac-5fba-435b-bf65-3c6af3bd757e,ae285063-4077-440d-836c-4b5fe904df2c,Yes,Saint Mary's Medical Center,Clinic,2022-08-16,2025-07-03
c9c5ddd8-66dc-4ee1-8cae-3f47a3d31b4e,60e28cc1-3133-4a3a-b990-351433328d71,Yes,Newark General Hospital,Clinic,2020-09-13,2024-11-16
75cc1579-fc82-443c-99de-e70f3ee5a30a,60e9c548-84ac-4851-906d-61fc32643a29,Yes,Atlantic Health System,Clinic,2016-05-05,2020-12-25
1a26a28c-014b-4e46-a245-547557c67255,286b8038-85ff-429e-9109-0fc4483ac05a,Yes,Newark General Hospital,Hospital,2017-10-02,2019-01-15
d37805bd-e9e9-48b4-9e9c-b99f5b215466,037356b4-4f8e-45c2-b1cd-54cc09da4e0b,Yes,Princeton Health Group,Clinic,2018-01-26,2020-02-07
600318a7-3a05-4186-8744-d82c8d3889f4,261414d0-6850-4761-bbc0-4f626c8794d1,Yes,Atlantic Health System,Health System,2020-09-23,2022-10-16
dc7afb46-2247-4f16-b996-fdffed0d2bfc,732cd884-a2f8-4662-a3ca-40983ed012dc,Yes,Hackensack Medical Affiliates,Clinic,2024-03-13,2025-07-03
a53c69cf-1b40-476a-9445-eb4697855b14,36efb36f-23f7-45df-b69d-80b4981dc26d,Yes,Trinitas Regional Medical Center,Medical Group,2021-06-06,2025-07-03
43fd17c0-254d-4a9e-80f2-d2c434111e91,9f8ceeb2-3833-40a7-b19a-fe33afa9e881,Yes,Jersey Shore Hospital,Hospital,2021-06-26,2025-07-03
c8a98875-e1d5-48e2-8680-67ac45642f8f,75035295-2974-4565-9a1d-afb283c2576c,Yes,Princeton Health Group,Hospital,2020-07-18,2025-03-07
20ec5e68-b2bc-41fa-9ddc-75ae5ec2aa5e,90651ab2-3dab-42cd-9b79-7ae203888645,Yes,RWJBarnabas Health,Hospital,2017-10-03,2018-11-21
d9bec4fb-e86b-4e4b-8643-ff0f694e4012,8917e9bf-ce46-4025-85c5-2f68df67390c,Yes,Atlantic Health System,Medical Group,2016-05-21,2022-06-13
381b1c1b-0e41-4059-801d-5e3f808e53d1,c104cd84-559a-424a-9c18-401dabf473b6,No,,,,
13bb9bd5-142b-4920-9dfb-d2c17960de10,7df4c70b-319c-4425-b20c-f71ab916aa85,Yes,Princeton Health Group,Clinic,2018-09-07,2023-03-25
b843634f-e092-42e5-9d7e-8dccdcb5994a,70505e46-4ff7-450e-910d-e2ec28098edb,Yes,Saint Mary's Medical Center,Hospital,2021-08-25,2025-07-03
d06a9b1a-5604-4b53-a839-6787f73b86fb,f3546171-60cd-444b-b78b-74783d254fef,Yes,Hackensack Medical Affiliates,Hospital,2019-12-14,2025-07-03
9236bd26-0a0d-4a49-9e5d-d6ee92ccfa19,3a637ef1-b138-4e2b-9537-c5bb0c04da05,Yes,Jersey Shore Hospital,Health System,2019-11-05,2022-04-28
e00e6a4a-ce1c-4663-9d5b-0ec7066b0430,26e5ca36-8a5a-45aa-9bb0-92886e268a7a,Yes,Saint Mary's Medical Center,Clinic,2023-07-21,2025-07-03
6f37c3aa-32fb-49c5-9649-65c52db02e57,5a070baf-b0a9-4772-b183-cb359ca6aadd,Yes,RWJBarnabas Health,Health System,2022-10-23,2025-07-03
4cd7364f-dd91-49ab-8153-7cdee7d46e83,bbe2662b-a99f-45f0-b5ac-373c7830ef00,Yes,RWJBarnabas Health,Clinic,2020-03-07,2025-07-03
9b1baae6-0b07-416b-8aa7-8d15f431c18c,fdeb9482-ec4b-416f-b5ff-3c2853a23869,No,,,,
fc3874cb-b959-4808-a28d-b1c7312e43c3,f7299402-afa7-4be5-a3aa-b6e9878f5cc2,Yes,RWJBarnabas Health,Health System,2016-11-26,2018-04-10
38e6e6bc-052f-43fe-8f82-27a7d4bf0138,50526a9b-436b-4114-80da-9d05308c4c52,Yes,Atlantic Health System,Health System,2022-01-06,2025-07-03
8974da06-219e-41c4-8b79-c6a8c386674f,bd9bf9fe-7989-4da3-a46b-aa5f65a49069,No,,,,
9f3967ea-e7b4-43bb-91f9-376ae84cf67d,2fe18fa0-48b3-4787-a090-3746d6d86bfd,Yes,Newark General Hospital,Hospital,2023-12-18,2025-07-03
835046f7-f5a1-4b83-b5de-30eb68506659,69246f2e-0545-4d90-aff7-95fb270a15b6,Yes,Trinitas Regional Medical Center,Health System,2015-11-08,2017-11-30
82c97a02-fe74-4b00-a461-7ebed031ffdd,ab4fc22d-d0a2-4f8c-892d-3a7764f853a7,Yes,Jersey Shore Hospital,Health System,2021-06-25,2024-12-01
85fc3cfb-073b-4f81-8b1c-bafdefc85395,1f052a1c-57e8-4c57-9b84-efd67e9088e8,Yes,Trinitas Regional Medical Center,Hospital,2016-09-26,2023-04-04
9b2f69fa-5926-4ace-9489-97e8c1f31f98,7c702043-bf5e-400d-b7c7-77f9954ef7b5,Yes,Trinitas Regional Medical Center,Health System,2020-07-30,2023-02-26
b3c0da71-a461-4460-a2c0-7c83a2e76cae,8ff81431-e999-4009-a5f7-203ccd16b511,Yes,Newark General Hospital,Hospital,2021-05-29,2025-07-03
143fa0cb-eee3-4294-a5e7-7eecde45673b,4c182260-7282-4e0e-8964-fed285e04271,No,,,,
f1d26dd5-ee24-4028-9f8a-c255ba80cbeb,450fef11-8dda-4af7-b58d-b96c3b1c28cf,Yes,Atlantic Health System,Health System,2021-11-20,2025-07-03
1826da00-9f54-4620-bd52-10af6c7d3e05,0f8f4d69-85f6-437f-927e-a04a174aebd2,Yes,Newark General Hospital,Health System,2018-09-14,2025-07-03
ba49495a-faf0-4f9f-93eb-c83ce28826fc,20abd4c5-cfca-4b28-9259-77eeb9170f95,Yes,Trinitas Regional Medical Center,Health System,2017-05-13,2025-07-03
965de6e2-0fc6-42e8-8691-c256046707d2,a5b44c3e-53ab-416c-8979-a65280b7d00c,No,,,,
0a042eb9-67a4-4851-8dac-c4961fa3bbcc,a34f6650-3c05-46f5-99e3-e4ae89e5a85f,Yes,Atlantic Health System,Hospital,2020-05-22,2025-07-03
17fb0caf-01bb-4167-b268-f54d3792bca9,14971f48-5868-4139-9e69-86a8d422fdb8,No,,,,
53772784-2533-4e9a-85f4-6a2ec364e00c,ab9e6ef8-a796-40fc-96f1-b29bd48cd840,Yes,Hackensack Medical Affiliates,Medical Group,2021-05-26,2023-08-13
d2090ea2-7792-4e17-ae7c-226a8be69eb1,be0491c6-8e49-4c1d-bb40-1255da47fd3f,Yes,RWJBarnabas Health,Health System,2018-07-09,2022-04-02
c26f76bd-a015-4d1e-abc1-6a0813a8387b,302f6fe7-68b9-4a8c-9b06-e5ff703d0ce4,Yes,Princeton Health Group,Hospital,2016-09-24,2020-10-28
09a029fa-0465-4e6a-9cb3-fc6300919b56,b98b2091-e4ee-40f3-96a3-9dab7dafe8eb,Yes,Atlantic Health System,Medical Group,2022-04-19,2023-10-15
8de2a309-f5b1-4ff9-a176-28fee6f5198a,17d91188-a6f0-421f-bf26-f13111a9cb77,Yes,Jersey Shore Hospital,Clinic,2021-04-24,2025-01-27
474a77d3-0669-41a4-858d-73943ca3db85,c37a4af8-b968-4010-911f-3a5e09821f19,No,,,,
81c44853-9e51-4654-94a4-80dec967feb6,88d7a4ea-f091-47af-bd7f-7905e93006cd,Yes,Atlantic Health System,Medical Group,2020-08-24,2025-07-03
386f4471-3766-49f7-8f45-3a7dbd69942d,a052e017-6a5b-438c-903b-51eee1c91a5a,Yes,Jersey Shore Hospital,Clinic,2021-06-06,2025-07-03
0563105d-5728-481a-97ee-374b3407fe42,0c535bdc-2df5-4fb8-b533-ea5dd675e638,Yes,Trinitas Regional Medical Center,Hospital,2016-09-28,2025-07-03
c62d0ae8-a00d-4b8d-87bf-2a2516175488,8d4ca770-4ade-48a3-9c8f-84538f208fae,Yes,Jersey Shore Hospital,Clinic,2021-04-28,2025-01-08
9133c6ca-895b-4217-9e2c-1bf67e5471f9,649d1829-9268-4f91-8507-18e600eb07fb,Yes,Newark General Hospital,Clinic,2018-04-21,2021-01-20
fef7946d-0244-48cf-ac76-5c6839990829,97b15d99-0103-48a7-89fa-4bbc141e847a,Yes,Jersey Shore Hospital,Hospital,2020-04-06,2023-01-11
9a213a3f-11a9-4936-ad09-0df3a35ef3e3,d72d955d-4816-4609-a833-345deb436285,No,,,,
