SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
c2c4bb2c-8542-4107-ba18-5dbc376e99b5,c82fcdbd-b481-475d-9b22-452237372913,208C00000X,Secondary,Cardiology,2016-06-12,
e76ae226-e9c3-4508-ae90-6deed0c859d8,776ad881-a7d4-4e20-a9f5-575fe2085b13,207N00000X,Primary,Pediatrics,2024-01-30,
48c46ad6-0b76-4816-a70b-606fae3316f9,b0bcb9d9-a369-42bb-9e35-d4f064941225,207R00000X,Primary,Internal Medicine,2025-01-08,
b9bd0ced-38ce-4603-ae2f-001fa2e6f7d6,bb189985-9ec4-4fd0-bdb7-2fba70e99400,207V00000X,Primary,Obstetrics & Gynecology,2015-10-27,
b91106c6-6383-4b46-be98-0cfef852df84,c62a0c5d-65a8-4b48-8cdc-4db922f06271,207Q00000X,Primary,Family Medicine,2021-10-18,2024-04-06
7ea27b3c-448a-488d-9523-76c60ee1e66e,1d2670d7-007a-4dbb-a251-baee2d85b1ad,207R00000X,Primary,Internal Medicine,2017-10-25,
4558fd37-05a4-40d9-b63c-ced996997f55,24291e88-c1e6-42a3-8f90-e805b97793ef,207V00000X,Primary,Obstetrics & Gynecology,2024-09-25,
ded2b177-0a86-4db6-8610-fdc2b0711077,52ea104b-bf12-43d8-aa19-535dcb8d2c89,208Z00000X,Secondary,Geriatric Medicine,2020-04-17,
f7a018e7-1e93-4c2e-84d1-91f097fd8898,8aa51b88-b6db-4ac4-b515-38075c1694d5,207R00000X,Primary,Internal Medicine,2018-08-07,2023-12-21
41d31327-c817-4572-b813-7325550fe625,a5e06a6f-4ad5-4069-ab92-e0fe0fcc0c27,208C00000X,Secondary,Cardiology,2024-11-02,
f6503045-7e3e-42ff-bc02-0904b0ff0c8d,a94c2787-41d4-4979-b47b-ce72a00bdec5,208C00000X,Secondary,Cardiology,2015-08-01,
e3fe82e6-53f8-41cf-bb76-ab2f84c09779,c8ccc7e9-fa2d-47c7-ade1-61ed522fa462,207N00000X,Primary,Pediatrics,2023-05-04,
31975bef-a423-4de4-8d85-778339d602a1,251e2b22-9404-4d92-9547-23478fadb713,207V00000X,Primary,Obstetrics & Gynecology,2015-10-20,2017-06-14
411f785f-762c-4d47-af84-4230c1f3f7cb,642765db-0d72-4d2e-bd54-dc3a20e85900,208C00000X,Secondary,Cardiology,2023-11-28,
abe2947c-d386-4cfa-a54a-3a13fb396f6b,863572e7-0adc-4bde-bc43-c4ce1076aad5,208D00000X,Secondary,General Practice,2018-12-06,
98907e58-5230-426e-b1bc-6398ac40db98,092a0331-2280-415d-9413-c3c00cf19e86,207N00000X,Primary,Pediatrics,2021-07-06,
80179d7b-8b8c-4ac7-aaea-1ecc7afe00d3,0e0de093-87cc-4ee8-9efd-9b67aea3a7fb,208C00000X,Secondary,Cardiology,2024-03-22,2024-11-11
0a51658b-5600-4c56-b68e-394cbf109375,887e3e2a-9373-4f39-b6ae-48ad2fae23a7,208VP0000X,Secondary,Psychiatry,2022-12-30,
54ab1533-406c-4da2-b74f-33188138cd31,88d5e9fe-4ac8-48b4-861d-26ec94efb006,208D00000X,Secondary,General Practice,2021-08-11,
b392fb32-e36f-4aeb-8fc7-cd5fb75a9140,4a2ed99a-2dfc-4b65-9588-fd3d1c240cf2,208D00000X,Secondary,General Practice,2024-09-29,
b0895edd-89d1-4c44-9d25-dc6e09c2acea,882898a9-feeb-4dcf-a692-23d802b4a80c,207V00000X,Primary,Obstetrics & Gynecology,2019-08-09,
acdb694d-ec0f-4532-a54a-107768db2704,57b4e65e-b41e-4ac6-a2ff-c87c10f33cce,208C00000X,Secondary,Cardiology,2019-02-14,
03259cea-c5f1-4e20-b847-2b0c1bb7e00e,f3403a67-4750-4786-9156-9b256c958d96,207V00000X,Primary,Obstetrics & Gynecology,2016-03-23,
07c4181a-701f-45cf-838a-1048f862f166,f58ddd74-1765-4b2c-ac25-cea641b9b429,207N00000X,Primary,Pediatrics,2023-04-17,
0a105f0c-8946-41e8-9ec8-c4d297989bfe,46e3d624-e7dc-429d-86f9-66909de75f92,207N00000X,Primary,Pediatrics,2018-04-25,2021-08-29
75d42ee2-9048-4322-b2fd-7884a16c41bf,bf39543d-4616-42b8-a5bf-4b856dcc7907,208C00000X,Secondary,Cardiology,2024-08-04,2025-03-27
9dc196b8-336a-464c-a9a5-b3fe7a2b8d3b,1033a8b1-27bd-4f3d-8dbf-bd9af929f4e1,207N00000X,Primary,Pediatrics,2018-03-13,2023-04-09
b1a6aed5-d870-462b-b594-113494d5c94a,0f1fce16-ff59-4413-b856-43708c8afde6,208Z00000X,Secondary,Geriatric Medicine,2024-02-22,
883346f9-7b49-4524-96cb-2048538e0e55,29a5939e-b97b-4e9f-b4f7-b0118d0c955d,207R00000X,Primary,Internal Medicine,2018-04-25,
11f84ecc-eace-4b53-9bc6-e13ee4a1bb2d,fbd49e70-a623-4dd6-a27a-abdb11a13d64,208D00000X,Secondary,General Practice,2018-01-14,2021-04-01
e528c018-7cd4-4663-9345-4cfe80da3ae7,61713f20-f415-494a-bf98-cf03eb1e6181,207V00000X,Primary,Obstetrics & Gynecology,2015-07-02,
7d3f7c5d-e697-48c5-af75-5c837412a2cf,466c897e-bcf8-450b-a987-ad207f7f5a6e,207R00000X,Primary,Internal Medicine,2025-03-16,2025-05-12
3e853783-7d3c-48a2-b669-c50e0991b241,2dc41b2d-cf7f-4e1b-9d81-f2cb90754fa9,207N00000X,Primary,Pediatrics,2020-08-06,2023-01-30
f9187d23-1274-4932-8d13-d627dc013378,e3636d6b-8a11-4605-a026-f4f6062d8002,208VP0000X,Secondary,Psychiatry,2022-02-16,2023-09-09
b5caec22-20a3-4419-9a50-b6565bbe81af,ae755115-fd84-433e-b8af-7813db36546c,207N00000X,Primary,Pediatrics,2025-01-25,
a53befa2-f502-4a66-8836-dd3b9b046dc8,b4ca7cad-aada-49d9-b5b5-07700415e23d,208D00000X,Secondary,General Practice,2023-06-19,2024-02-17
f6dc40f8-2455-4b6a-9123-f72305bd8514,6dfe17bb-ffb5-4824-81fa-0769685dd849,208Z00000X,Secondary,Geriatric Medicine,2025-06-11,
b8f99e3c-59c4-4347-aab7-48e3ffda1696,8c6ad50c-ae07-461f-9922-27d0e2846b5b,208Z00000X,Secondary,Geriatric Medicine,2018-03-13,2022-03-28
e6b6f0a6-e474-49f4-b243-7a450e9053c5,ae36ec32-2009-4104-971b-c6d9b9e8ed5b,207N00000X,Primary,Pediatrics,2020-12-13,
8ec5df85-2e1d-4c05-9286-4201579f06b4,7d92ff94-18f3-462f-a45e-a2cef781cf67,208C00000X,Secondary,Cardiology,2016-02-22,
1d3c40c7-7fb1-45df-9f35-bb1b43c237cf,6b9320cb-beb0-4ff5-8ac4-5df460ff83cb,207R00000X,Primary,Internal Medicine,2019-04-20,
1c2ce312-47e7-4ab9-b65c-ac1940fea1e1,f9007a54-77ce-4328-8365-9232a8a2d4e7,207V00000X,Primary,Obstetrics & Gynecology,2018-05-11,
5b3c56fc-8638-4ada-89e5-496c141cd9d8,02070ac3-cb5b-4972-afc1-516dbe717fc0,208Z00000X,Secondary,Geriatric Medicine,2018-10-21,
b8129156-85bf-46af-8b0a-31253f5aefb4,43fe4031-5ed1-4f5d-a1ef-9b0a142d9234,207Q00000X,Primary,Family Medicine,2016-06-04,
a0b6d1c7-bc91-43ab-97cc-59854bb23d88,dcd30e5a-3a26-46cd-8854-073551b77703,208VP0000X,Secondary,Psychiatry,2021-12-30,
75a60148-e9ba-45e4-9e52-48e35945e345,91d6324a-bf9d-49c1-89ef-bb32359e6837,208VP0000X,Secondary,Psychiatry,2021-02-17,
4bd5b97f-98b9-4468-9fed-e6c71ecccd72,6d89bbc8-2e51-4916-9224-2c33e9490c76,208VP0000X,Secondary,Psychiatry,2016-07-07,
ecc7e03d-725c-4db6-8266-cef2216b20af,53e9a3b1-0ef1-4834-86f7-18c9e59cec74,208D00000X,Secondary,General Practice,2019-03-29,2022-12-30
f2146e8b-b96d-4b87-ad96-09c9e95e580d,06e2799f-8f55-4ce9-a3c1-b677cc4a9e72,207Q00000X,Primary,Family Medicine,2017-06-25,
c1368657-3f19-47a1-a9f5-4af74e7383f9,ae51524a-6404-49d7-9bb3-2369b375d812,207R00000X,Primary,Internal Medicine,2020-04-28,
89f5864a-609c-4b72-94af-c0ff556a880a,a12ccb7a-2e9f-44b0-8c1a-dcf716d87ebb,207R00000X,Primary,Internal Medicine,2016-08-19,
b8cb59da-91af-4ce7-bbd3-2144c312f080,abaa5286-6a81-4ddb-b72f-2e70b7803b11,208D00000X,Secondary,General Practice,2022-01-11,
5c674a4f-8664-484f-88e6-4feb71bb52cb,9d240b3e-67e7-4434-99ef-19fe447a0e9b,207R00000X,Primary,Internal Medicine,2021-05-29,
d5e526c8-9901-4a22-89e0-b7fbe7c2da8b,82dc09a5-4228-4f03-a9bd-8cdeefd75826,207V00000X,Primary,Obstetrics & Gynecology,2022-02-23,
daa12479-b91d-47d7-8c42-523f41293e48,954f17ac-6f9a-4183-aff0-2d5e19971868,207Q00000X,Primary,Family Medicine,2023-02-03,
eebec101-4fe5-422f-94c6-42bce1b2b8d1,07f40c84-3424-46e0-a24c-da7ee39c504c,208C00000X,Secondary,Cardiology,2018-04-27,2023-02-26
818c4105-ba4c-4417-8de8-8c1ae7652889,400e843e-4546-4dfc-a9f1-f693c9825f12,207V00000X,Primary,Obstetrics & Gynecology,2025-04-11,
dc282b69-d31c-435b-be4e-005bd9f6a35b,41f10bd5-1a59-40a9-9d87-6a371bdc30ce,207N00000X,Primary,Pediatrics,2020-12-01,
d9b641ce-439c-4a50-98c1-50bc0cd0bf21,1042d609-380c-4ef1-be1e-8a87bb94ee84,208Z00000X,Secondary,Geriatric Medicine,2023-09-24,
55df9254-f6f7-4539-bde9-c7a475e66279,ab10edf5-1ca3-4a07-a73a-a3a45cdb555d,208C00000X,Secondary,Cardiology,2019-11-03,
1ab77edd-3841-4b84-842e-1f7dd1b746cd,452ff7b6-bd0b-4ee8-ac5f-41b314c0d084,208Z00000X,Secondary,Geriatric Medicine,2019-08-28,
1ee817d8-af8a-4661-ab77-b8e1f1049705,7804e5ff-0335-479b-9b58-4a838c932f81,208VP0000X,Secondary,Psychiatry,2018-10-14,
4e70a3ad-22a3-4539-a61a-94b6fde61b47,5a92a05b-6649-437e-9ce3-7b67cf07aa7c,208Z00000X,Secondary,Geriatric Medicine,2023-11-11,
2ee77919-b2dc-4b44-bdc0-82e174ad3423,125da472-cf02-45ee-9991-393ec72fc311,207N00000X,Primary,Pediatrics,2017-08-21,
ce33602c-43a2-4871-9ad0-cc9d1c572c88,9a7ade75-c3fb-4362-a451-02f4b13c7042,208Z00000X,Secondary,Geriatric Medicine,2022-10-16,
c5cf8bc6-3f9a-4f9a-aba3-734f9c66943b,addfad8d-73b4-44e5-8a52-42eb62e1acb3,208Z00000X,Secondary,Geriatric Medicine,2023-07-08,
1137dd2c-6996-4403-87a7-9facacbe9fcb,4bc8c510-918e-40d3-aef2-075412ae6ec3,208VP0000X,Secondary,Psychiatry,2019-12-16,
b4c46ee3-6f14-4412-8afe-e23d9531ff64,f530633f-6dab-489d-9e73-1a8fbf31826b,207Q00000X,Primary,Family Medicine,2021-05-10,
c57a753b-206d-450f-81b7-ca26ba95c306,8c2604ba-57b2-4032-a9c5-e72dfc1a7e67,208C00000X,Secondary,Cardiology,2025-02-18,
cf22e40a-54a2-4977-8bc4-d84ec8e8a43c,dfb8366e-682a-4f30-a917-5480aa19184d,208D00000X,Secondary,General Practice,2018-01-31,
5ed06a5e-49d0-49f0-b2f2-c228f5db5491,1911ad4c-3395-413d-bc7d-a8d61d217c06,207N00000X,Primary,Pediatrics,2017-07-17,2021-05-06
eeb3d86c-e153-4f95-8a03-945f7bcf6e0a,52933d0e-2907-4618-acd7-49aef4ce48a0,207Q00000X,Primary,Family Medicine,2022-09-14,
a1b7c360-888e-4ac0-ab46-9130bc211b17,0fbb0f1c-cd6a-46a7-861f-b54858b9457f,208Z00000X,Secondary,Geriatric Medicine,2020-09-16,
57f2ebc6-9b3c-44b4-ab87-8448bcf1c9a3,5b27ba10-ce27-4cf2-8789-5c8f345dc631,208C00000X,Secondary,Cardiology,2018-06-11,2023-10-02
51b26fb7-db75-4fc6-a01f-3a20e75fe6cd,12b44e13-fd4b-4644-9d39-92d6b403de6a,208VP0000X,Secondary,Psychiatry,2019-03-05,
a43e7e92-96f6-4ede-b049-a7f5e4405912,820060f4-3887-47e4-bc81-b64d854f9a95,207V00000X,Primary,Obstetrics & Gynecology,2022-10-09,
b17fca52-1ef8-4acc-9ad3-f6a0c4274e2c,bc54007c-e643-49b0-abe0-27152689d3c7,208C00000X,Secondary,Cardiology,2019-03-13,2022-03-23
9fa22bbd-19e8-4f23-b22b-774a6ca26bdb,a1c1a4f8-ce41-4a48-a201-3f8f60c5b670,208VP0000X,Secondary,Psychiatry,2018-07-16,2020-03-17
ae0b7a27-b18a-491d-9b0a-a4b55f1d28ea,8aa058a5-36fb-4dd9-aee9-fc7fffe07800,208Z00000X,Secondary,Geriatric Medicine,2017-01-01,2017-11-24
cda801bc-7765-4f42-9ebd-389dfb3bb6c4,1be73ca5-1273-4255-b9a1-dd07b82086ca,208VP0000X,Secondary,Psychiatry,2022-12-22,
edbb0e8e-c9d1-48c0-9dd4-0b2d1272f4d6,46cc47a2-bcae-4348-8417-ea4353c1a62b,208VP0000X,Secondary,Psychiatry,2024-09-01,
2539c662-8695-4d2f-913e-022437d4b62e,6c8d1de8-b8cd-4832-8c96-7de62472ff95,208Z00000X,Secondary,Geriatric Medicine,2016-06-28,
6c7ed8cb-6db5-40cf-bfa2-6be911538615,d26d5f16-cfa2-40b0-9b06-999bc7a9578b,208VP0000X,Secondary,Psychiatry,2024-10-13,
15b9b9c1-35c8-4d77-8374-30c3ee9dec72,049a00c0-d712-47e4-82df-9a38fb51cbdf,207N00000X,Primary,Pediatrics,2024-09-01,
9b434e78-cc29-48d6-ba09-c96aaffed033,fbe9b887-95b8-4e78-9f87-88ae922f7b60,207Q00000X,Primary,Family Medicine,2020-03-25,2021-05-21
bc41d446-b2a1-47ac-8ce8-ea7a49f7117c,5a2d86ce-545f-4840-a2bc-35bd1f6efbef,207Q00000X,Primary,Family Medicine,2016-07-03,
d5955727-6d3a-4015-9724-5f8efbc1820f,96683bac-2306-43ef-98f2-5a53b7e5bbae,207N00000X,Primary,Pediatrics,2018-07-19,
a0b4f1c3-beba-4648-b67b-617c3382ddb4,7559242f-b607-4051-b5fc-6d24232d2825,208D00000X,Secondary,General Practice,2021-09-10,
767210e4-70a5-41c0-8b2d-572fe34a77a5,ac381823-7141-4a57-9c55-c5dd1031fd92,208D00000X,Secondary,General Practice,2017-03-11,
35f468b0-207e-404e-a269-df4e8430e603,08054d40-54d9-4c26-9158-ca3cd6a140ba,207N00000X,Primary,Pediatrics,2022-07-13,
bbffa8ba-7eac-4609-a351-10ff470b3717,de0f8d8d-6e60-4ef5-9fe0-57b27aa30265,208C00000X,Secondary,Cardiology,2020-07-30,
f75279ae-eea4-4120-9f42-9634aa884ac4,e671483e-7f24-4377-acf1-8bc9475adb81,208C00000X,Secondary,Cardiology,2020-02-12,
6b43a7ab-e856-4ff9-a6c1-5b41673fa9ee,0b5bfdc1-7d10-492f-b3b1-8e69224e9fc2,207Q00000X,Primary,Family Medicine,2016-11-02,
e47f022d-b83d-4453-8706-548ee59c74db,04a8de0d-3fad-4087-becb-4d750da74963,208VP0000X,Secondary,Psychiatry,2024-10-18,
ead8acd9-29c7-4273-a6e0-16a3578aa5cb,873f13de-5038-45be-acda-f557d0620f3a,208VP0000X,Secondary,Psychiatry,2021-12-28,
53be2985-6cf8-42c1-9bcf-c2b9ea9e92e5,7084cec5-eb56-4225-83cb-34d78e0162f2,208D00000X,Secondary,General Practice,2024-07-12,
3c8984aa-25f1-4d02-b703-ead25d8e1994,12cbe152-0287-4610-a989-3f00f85b8841,207N00000X,Primary,Pediatrics,2022-12-08,2023-08-20
ed8e0670-6959-44b1-a125-f69ddf12eae0,435a1f81-d2fc-4767-9aac-02c07ad7f232,207Q00000X,Primary,Family Medicine,2018-07-01,
ec1a9c88-09f0-4be0-a9c7-09c91a24329a,1440afac-3106-4c70-a792-d6adf0ecb607,208D00000X,Secondary,General Practice,2021-10-10,
23a55f5b-4f35-4b2b-a8f5-4acfee14f41f,b688f5ad-f5a5-4dc6-b3cb-b04cffbf022e,207R00000X,Primary,Internal Medicine,2020-07-31,
c3f38947-0101-4c5a-b373-a09e7645d516,04f91177-ea6d-4716-a928-4fcc65658371,208Z00000X,Secondary,Geriatric Medicine,2017-10-06,2024-02-07
fabd6b6b-f9b3-4b8f-bc8b-81cd1e857b49,80d62c51-fc5d-4408-8305-5bc2546487d1,207Q00000X,Primary,Family Medicine,2025-06-25,
7fe9f5fa-32e8-40a0-8770-af6098854f2e,5de3e524-8da4-41f7-9e27-152fce060191,208D00000X,Secondary,General Practice,2023-12-28,
e7af0edc-ac56-409f-8574-af686a0bcd78,4fb20f16-0852-4b12-9ae8-f6c32302f8fe,207N00000X,Primary,Pediatrics,2022-12-26,2024-12-04
7525e261-89ae-4b81-827c-9cdcef8cf6b5,bbddc213-d980-460b-995d-68e5171f4bf1,208VP0000X,Secondary,Psychiatry,2016-04-17,
e0754f1b-69a5-42b5-937b-a0215def5178,bece30e2-8850-4bd4-9032-745a307143f9,207V00000X,Primary,Obstetrics & Gynecology,2020-12-14,2022-11-14
9fd41ce8-4bc9-455e-902c-9c906ce9c7fc,258e7b13-e8a8-4a6a-bf0c-9426d3979993,207Q00000X,Primary,Family Medicine,2022-11-23,
9bf2ddbc-1baa-4010-a9e3-4c4faf13f0e4,daacb9d5-78bd-4bf1-b301-bc1b9afe64b1,208D00000X,Secondary,General Practice,2024-12-16,
a3da61df-43d2-4e91-92f7-d97d60d4fbd4,9f7c5b93-0f25-444e-985d-f5fd22a1988e,207Q00000X,Primary,Family Medicine,2025-04-04,
f46b93a3-148c-41af-b35b-9c568c89544f,538ccafc-39a4-49bb-a5e8-1ebc4a9b7080,208C00000X,Secondary,Cardiology,2017-04-18,
15a13710-c506-4b13-a9cb-8f494a8b63ce,5cd03ae2-157d-40eb-92f0-e354cb84aad6,208C00000X,Secondary,Cardiology,2022-02-01,
0addc5d0-6564-43ac-bc09-a40372c005a1,d9a63a90-63d7-442b-939e-a72db9750ba3,207R00000X,Primary,Internal Medicine,2017-01-26,
0427e92f-d36f-4827-a473-944334a6d06f,079ab36c-e6a4-483b-b6a3-019224013fab,208Z00000X,Secondary,Geriatric Medicine,2016-02-19,
0d7ec6ea-2e06-400d-bbe3-41e8c54de323,516e1205-a2a2-4273-af11-1f311f01e544,207R00000X,Primary,Internal Medicine,2018-07-27,
625f11d9-9b89-4b9e-b82c-58b7a1eee40d,f19e0dfd-74c8-48a8-9daf-9b4f2b20ef1a,208C00000X,Secondary,Cardiology,2022-08-07,
83f27af0-d312-4394-9a35-0ac31792f574,eed4e98b-e4c6-4d0a-9256-4a11c111b644,208C00000X,Secondary,Cardiology,2019-08-24,
39700eae-6054-424a-96c4-6d21543a7b0a,8c92f921-8e29-49ea-bb16-e1b736943ca4,208D00000X,Secondary,General Practice,2019-05-27,
efa19b2b-32f8-4ec5-a183-06ec8a08bc61,20a95bff-516c-4125-9027-6f04fdccab8e,208Z00000X,Secondary,Geriatric Medicine,2022-09-16,2023-01-20
cf8b06a9-f4ee-4103-a727-0a42475ed264,64238671-4d36-48a8-a024-0aa9db4acba8,207R00000X,Primary,Internal Medicine,2016-08-11,
2339c289-ec51-4400-9b79-ec27d2b588a3,540800f1-2b0c-4b14-b1be-5cb37137a4a0,207Q00000X,Primary,Family Medicine,2022-11-24,
c92ccee8-0dab-4a16-bb70-4f0754effc3a,43076efd-bc78-481c-8631-00d62a448e7b,208Z00000X,Secondary,Geriatric Medicine,2024-04-16,
eee23546-0515-474b-80c7-1b157226bf68,931b5abf-e807-4a7f-8c10-fafc1711d79d,208Z00000X,Secondary,Geriatric Medicine,2017-06-17,
a71fc64e-61a0-44c5-bc8e-658c05fad738,92c78540-3bd9-4007-b6bb-1f7abd8c94eb,207R00000X,Primary,Internal Medicine,2025-05-11,
e3535db5-5ba0-4e13-b63f-115856309279,1406a2e5-0e9c-40ad-89d1-d21314fdd974,207V00000X,Primary,Obstetrics & Gynecology,2020-02-16,
177fd1d8-2864-4632-a600-5fadd68de6bb,da6db81d-a3ff-4c11-bca3-d93d2abbb93e,208C00000X,Secondary,Cardiology,2019-02-01,
472fc5db-e44a-49f8-b3c1-7f29a99e985a,620603d1-a57a-4021-950f-6a54b9d891c9,208Z00000X,Secondary,Geriatric Medicine,2020-05-15,
366ccbe7-deb2-493a-996f-13a50a1792ff,89d09b20-6c11-402a-baaf-9e1c725062b7,207N00000X,Primary,Pediatrics,2018-09-08,
7ea4f26d-3740-43fb-b9fc-072ce2d0b858,17a720ec-ba58-4d04-ac1b-4f5a7765e23e,207Q00000X,Primary,Family Medicine,2016-11-21,
56060a08-1a5f-449d-8678-18c28b0da3d8,78215d17-fd04-4b4e-a2ac-46ccbf7665f2,208Z00000X,Secondary,Geriatric Medicine,2021-04-26,
8ed062da-5662-4f62-a118-5e30810df0a2,ba8a6bdf-d5b3-46fd-9e9d-68f6cbf7f926,207V00000X,Primary,Obstetrics & Gynecology,2022-05-25,
dc8227ac-958e-4283-8ca8-861ff967b785,d0af821a-d81c-478d-85f8-33b325d77918,207N00000X,Primary,Pediatrics,2018-09-20,
6ccb740b-1088-440d-9104-3f8b9feee0d6,c03b1a8a-2045-4d90-b850-4350423319f5,208D00000X,Secondary,General Practice,2023-08-26,
73d0ffc8-c5bb-4df2-a28d-3e1190e25cae,d0add568-6911-4711-88a6-cc8a3f69adae,207N00000X,Primary,Pediatrics,2016-06-02,
43665a2c-eea5-4758-80b3-a1187f0e3144,e6675384-b755-408e-b68b-fee6f52efb80,208Z00000X,Secondary,Geriatric Medicine,2021-03-23,
8140a454-b945-44f1-b67d-754ee6c34604,b14cdbbf-080a-4590-b88c-4f35ced9792e,208D00000X,Secondary,General Practice,2016-11-05,
c9bf7741-bc80-4b88-9b93-61b2113c0b9c,1a1e35ae-77f5-44da-90f8-0bcdd7a99325,208D00000X,Secondary,General Practice,2025-03-05,2025-06-07
6d3794c3-6320-4ef3-92c2-429bdb0e8775,e85d6695-efe4-4099-b2f0-ab0485c36207,208VP0000X,Secondary,Psychiatry,2015-10-20,
74d8b6e3-0f20-4f3e-b4ce-6fcece0a5a11,42bd77c0-dd70-4b3b-b74d-b39ae69d01f8,208C00000X,Secondary,Cardiology,2021-08-19,
3eed9d6a-49af-4ece-9e08-2f81208e1bb8,d5844879-f5d7-4ad6-bf7b-1d727a60bd9f,208VP0000X,Secondary,Psychiatry,2023-07-13,
0611e4c4-71e4-4999-ba79-64b4e4e9882c,3b55cbb5-e35e-4b47-b56b-1f8f9595d4e3,208VP0000X,Secondary,Psychiatry,2019-02-04,
64a990e2-4981-4807-83e9-2990eeaef170,36a45ee9-a081-45dd-90a2-47fc187e3dca,208D00000X,Secondary,General Practice,2022-06-02,
d46c0271-1ba1-469f-8f0f-6ef196c60374,0069e516-753e-4a9d-913f-13818d53b41c,208Z00000X,Secondary,Geriatric Medicine,2024-02-02,
0cb25f5b-1a21-4f4c-9c1d-1d623487de15,613e37e1-2a96-40e4-b7e4-ce37233a3310,208VP0000X,Secondary,Psychiatry,2016-10-20,
2d2416d3-4c5d-48ed-9b29-9316be8653f3,6525c354-deb7-41d0-adc2-db35c38844f9,207N00000X,Primary,Pediatrics,2021-11-21,2023-03-11
9ff06a98-4158-4ea0-9626-ec2b5aadf800,adae3cce-e21a-460d-92cd-c986b5c53cb5,207R00000X,Primary,Internal Medicine,2024-03-03,
0ecb4174-e189-44d9-8e4b-d1c87279861f,6ed72ddd-0815-4401-9ed6-141abba3ca7f,208Z00000X,Secondary,Geriatric Medicine,2024-10-06,
25695163-c877-442b-a3c6-7cc2df39e0cd,094ec225-ae4c-41f5-90fa-ebc97fd625d7,208Z00000X,Secondary,Geriatric Medicine,2023-06-03,
18373c6c-8d3a-4b0f-89e8-b6a5eccf20bd,f6a6fab1-f554-4cf7-a818-81989530097b,207Q00000X,Primary,Family Medicine,2021-05-28,
2b41965e-215b-44e4-a2a8-8031619b9b9b,fbaa4469-3a34-43aa-a747-88a0cbf0d274,208Z00000X,Secondary,Geriatric Medicine,2022-08-30,
efe439ce-7a16-4579-840d-928d82336355,366ceabc-36ed-4ec6-82af-d9f09e375ba2,207R00000X,Primary,Internal Medicine,2025-02-05,
810e56de-946e-45cc-896a-12440e252106,44502889-5e10-4929-9f1b-3498ccafafcc,207V00000X,Primary,Obstetrics & Gynecology,2018-05-26,
ed66850e-0921-4448-aaa3-75846930d819,62489e3c-2fa0-496a-af97-305cee7461d9,208D00000X,Secondary,General Practice,2020-11-24,2022-05-10
c1f8142b-8e1e-4a7b-aaf9-6224a0dabfa5,a7597c7d-bb24-45b4-afcc-9023205dafa3,207R00000X,Primary,Internal Medicine,2021-05-29,
1b5ca946-c3d8-4ead-8553-945bdd1232ae,42ae4453-d9b3-4590-8210-a6aef8e741a0,207Q00000X,Primary,Family Medicine,2017-08-07,
1a90359d-dbdf-4d53-b9f3-306658925b2d,4ce1a51e-c53f-433f-9b22-1415ca2ff427,208D00000X,Secondary,General Practice,2016-06-04,2021-02-03
6f959e6e-0f5d-4b5d-873c-1d0583e6830e,a71a015a-38f5-4446-a892-c86bc7a57eb4,207R00000X,Primary,Internal Medicine,2024-10-28,
b9ca4a3e-5a17-44d9-badf-451ebba46f12,824c3fd8-ffb3-4efe-b988-9a93388f0a6c,208VP0000X,Secondary,Psychiatry,2021-04-11,
f20df881-62f4-4709-8907-e2493df08ec1,0389b7b5-56de-443e-8d9b-d5f283f4ccc7,207Q00000X,Primary,Family Medicine,2016-01-01,2022-07-18
790e17f7-d76e-4114-93ae-91a03dcfd655,0d2e36d3-2d9d-4ff0-a1fb-c67ee117f40a,207V00000X,Primary,Obstetrics & Gynecology,2021-09-04,
e80d1486-a88a-4db0-8135-097221e6273c,0c61dc41-1b57-46ae-947b-5821d4857216,208C00000X,Secondary,Cardiology,2020-07-20,
73be1fb8-5c70-44b1-abc3-1d017dc77373,ce55335c-5e64-4feb-872b-79707478893b,208VP0000X,Secondary,Psychiatry,2023-01-04,
c83f0d27-9817-4e07-83db-1e21b02a2d8d,3bb59866-652a-463a-98b4-dfa0fb8938d2,207R00000X,Primary,Internal Medicine,2019-05-19,
793cb3ea-cb31-4c43-b387-0cd587951791,1fd99444-575a-4577-a45d-2ac6a570fd2e,207N00000X,Primary,Pediatrics,2022-03-11,
e29f2e51-8e2a-455b-ac62-76d91f3bfb1e,b2ee9329-8f8c-4eca-80e1-afa613b1adc3,207N00000X,Primary,Pediatrics,2020-08-15,
07b8c82a-1c18-48a8-9cc6-d05556dc9b1c,58721086-6534-4163-b152-b20fc567b32b,208D00000X,Secondary,General Practice,2024-08-11,
942ac5b0-4436-49e0-8ac1-038f6b357843,e946cdb4-6e92-409a-b3b4-745a53dd9119,208C00000X,Secondary,Cardiology,2020-05-20,
77dc4c68-938a-4637-9013-564a27db4675,c84f94c2-7111-43cf-b370-312899bfbfc7,208D00000X,Secondary,General Practice,2020-02-17,2022-10-08
86bf846b-3778-4e49-a3b3-4fe3050fcf21,85130933-272a-44dd-aa6f-2d297e0f1e4d,207V00000X,Primary,Obstetrics & Gynecology,2023-06-07,
67236087-c256-42a6-9229-e88190a3e22e,addc66a9-9b73-4182-99f5-fbc26705b762,208C00000X,Secondary,Cardiology,2019-09-05,
